target,seed,method,round,hv,base_hv,upper_hv,recovery
F2,43,analytic_pomhi,3,192.0799865722656,155.98800659179688,193.37954711914062,0.965244530486122
F2,43,analytic_pomhi,4,192.44927978515625,155.98800659179688,193.4705352783203,0.9727538261437723
F2,43,analytic_pomhi,5,194.07012939453125,155.98800659179688,194.78689575195312,0.9815261113671795
F2,43,analytic_pomhi,6,194.17947387695312,155.98800659179688,194.84259033203125,0.9829333789930309
F2,43,analytic_pomhi,7,196.1475524902344,155.98800659179688,196.7744140625,0.9846306254671763
F2,43,analytic_pomhi,8,197.0217742919922,155.98800659179688,197.56478881835938,0.9869394768597493
F2,43,analytic_pomhi,9,197.03030395507807,155.98800659179688,197.56919860839844,0.9870399421665158
F2,43,analytic_pomhi,10,197.09344482421875,155.98800659179688,198.05996704101562,0.9770269270441182
F2,44,analytic_pomhi,0,156.98765563964844,156.98765563964844,156.98765563964844,0.0
F2,44,analytic_pomhi,1,181.6386566162109,156.98765563964844,188.6893768310547,0.7775918798770113
F2,44,analytic_pomhi,2,184.8311920166016,156.98765563964844,189.19117736816406,0.8646115357097176
F2,44,analytic_pomhi,3,190.8562164306641,156.98765563964844,192.595703125,0.9511490571042543
F2,44,analytic_pomhi,4,194.23907470703125,156.98765563964844,194.59799194335938,0.990456952221065
F2,44,analytic_pomhi,5,195.0863494873047,156.98765563964844,195.294921875,0.9945552787188235
F2,44,analytic_pomhi,6,197.49411010742188,156.98765563964844,197.6814727783203,0.995395795133694
F2,44,analytic_pomhi,7,198.04147338867188,156.98765563964844,198.29681396484375,0.9938187901539466
F2,44,analytic_pomhi,8,198.2711181640625,156.98765563964844,198.5185089111328,0.9940432057715468
F2,44,analytic_pomhi,9,198.31658935546875,156.98765563964844,198.53485107421875,0.9947466557858586
F2,44,analytic_pomhi,10,198.51986694335935,156.98765563964844,198.732666015625,0.9949024070098659
F2,42,qpmhi_mc_bnn,0,170.15879821777344,170.15879821777344,170.15879821777344,0.0
F2,42,qpmhi_mc_bnn,1,180.64178466796875,170.15879821777344,183.9816131591797,0.7583828977405696
F2,42,qpmhi_mc_bnn,2,181.5300445556641,170.15879821777344,191.3467254638672,0.5366851700884087
F2,42,qpmhi_mc_bnn,3,181.84869384765625,170.15879821777344,194.61181640625,0.47805532796731215
F2,42,qpmhi_mc_bnn,4,184.8881683349609,170.15879821777344,194.97666931152344,0.5934985342436095
F2,42,qpmhi_mc_bnn,5,187.62530517578125,170.15879821777344,195.2117919921875,0.697182425193666
F2,42,qpmhi_mc_bnn,6,187.74313354492188,170.15879821777344,195.44483947753906,0.6954166983476411
F2,42,qpmhi_mc_bnn,7,187.77914428710935,170.15879821777344,195.55221557617188,0.6938942411982325
F2,42,qpmhi_mc_bnn,8,187.8662872314453,170.15879821777344,197.26260375976562,0.6533211355223713
F2,42,qpmhi_mc_bnn,9,187.9574432373047,170.15879821777344,197.39283752441406,0.6535440747194379
F2,42,qpmhi_mc_bnn,10,188.0315704345703,170.15879821777344,198.6370849609375,0.6275929580309835
F2,43,qpmhi_mc_bnn,0,180.01705932617188,180.01705932617188,180.01705932617188,0.0
F2,43,qpmhi_mc_bnn,1,185.57568359375,180.01705932617188,185.8894805908203,0.9465642904470515
F2,43,qpmhi_mc_bnn,2,187.80918884277344,180.01705932617188,190.2013702392578,0.7651111187689063
F2,43,qpmhi_mc_bnn,3,188.1161651611328,180.01705932617188,190.69180297851562,0.7587166585665686
F2,43,qpmhi_mc_bnn,4,188.2563018798828,180.01705932617188,191.50103759765625,0.7174554286792433
F2,43,qpmhi_mc_bnn,5,188.8650665283203,180.01705932617188,193.18820190429688,0.6717721829876365
F2,43,qpmhi_mc_bnn,6,189.17599487304688,180.01705932617188,194.88572692871094,0.6159889905206413
F2,43,qpmhi_mc_bnn,7,189.17843627929688,180.01705932617188,197.031005859375,0.5384627802401021
F2,43,qpmhi_mc_bnn,8,189.22866821289065,180.01705932617188,197.09591674804688,0.5393574440711902
F2,43,qpmhi_mc_bnn,9,189.5283660888672,180.01705932617188,198.34080505371094,0.5190700037056621
F2,43,qpmhi_mc_bnn,10,190.1194000244141,180.01705932617188,198.602294921875,0.5435680729588308
F2,44,qpmhi_mc_bnn,0,172.4484405517578,172.4484405517578,172.4484405517578,0.0
F2,44,qpmhi_mc_bnn,1,183.44866943359372,172.4484405517578,191.86358642578125,0.5665797698977737
F2,44,qpmhi_mc_bnn,2,184.22933959960935,172.4484405517578,193.80816650390625,0.5515472939233366
F2,44,qpmhi_mc_bnn,3,184.38037109375,172.4484405517578,193.97239685058594,0.5543558245675226
F2,44,qpmhi_mc_bnn,4,184.4057159423828,172.4484405517578,194.3865509033203,0.5450458220424333
F2,44,qpmhi_mc_bnn,5,184.9743194580078,172.4484405517578,194.8979034423828,0.5579589572933998
F2,44,qpmhi_mc_bnn,6,187.1014709472656,172.4484405517578,195.26478576660156,0.6422163697792793
F2,44,qpmhi_mc_bnn,7,187.1078338623047,172.4484405517578,195.60513305664062,0.6330521212153161
F2,44,qpmhi_mc_bnn,8,187.1603546142578,172.4484405517578,197.1929931640625,0.5945516289182867
F2,44,qpmhi_mc_bnn,9,188.0186920166016,172.4484405517578,197.9689178466797,0.6101081607882775
F2,44,qpmhi_mc_bnn,10,188.1739959716797,172.4484405517578,198.08934020996094,0.6132996747206918
