target,method,round,hv_mean,hv_sd,delta_vs_greedy_round_hv_mean,threshold_rate_mean,mean_selected_dock_mean,candidate_test_spearman_mean,candidate_test_cov2_mean,train_seconds_mean,score_seconds_mean
F2,analytic_pomhi,6,194.7408477783203,0.869979273056505,3.443649291992199,0.026000000000000002,-9.1904,0.8320492560497634,0.95928090110309,192.84505234919487,16.207995979115367
F2,analytic_pomhi,7,195.47359313964844,0.7071258465833042,3.0917358398437615,0.034,-9.2192,0.8364330413579649,0.9560688091126404,222.4780343364924,15.96341578066349
F2,analytic_pomhi,8,195.89297485351562,0.8470457153028782,2.928204345703125,0.03,-9.1722,0.834566564931148,0.9532230419145649,233.4668609045446,16.057682752609253
F2,analytic_pomhi,9,196.1430419921875,0.7347194848252719,2.919247436523426,0.022,-9.251,0.8355242333501349,0.9477912336371308,257.7554101292044,16.33647338151932
F2,analytic_pomhi,10,196.5679901123047,0.37190339416181295,2.4338684082031308,0.046,-9.276399999999999,0.8308797326356061,0.9507132950151123,240.01574563235044,16.516919092461467
F2,greedy_mean,1,181.68336791992186,0.5088434207940724,0.0,0.002,-7.8238,0.6984495996474616,0.9495853040585613,116.51945719085634,58.140749202296135
F2,greedy_mean,2,186.0404266357422,1.6607084078548746,0.0,0.01,-9.312000000000001,0.7988517573018961,0.9602618960817788,120.56765866428614,56.53442046418786
F2,greedy_mean,3,187.66686401367184,2.6894465224377844,0.0,0.016,-9.4178,0.8156257744945338,0.9539633860985507,138.26825661845504,52.354507646337154
F2,greedy_mean,4,188.83060302734376,2.283255373777705,0.0,0.01,-9.5128,0.8105901040838146,0.956372619799945,153.33821769952775,57.4577550187707
F2,greedy_mean,5,190.09015808105468,2.714160777485025,0.0,0.018,-9.5648,0.8158819893815117,0.9532377535947993,178.8279858801514,56.15328680090606
F2,greedy_mean,6,191.2971984863281,1.9344031864159137,0.0,0.016,-9.6044,0.8321820026022104,0.9572619755031171,207.00432894825934,48.56223267652094
F2,greedy_mean,7,192.3818572998047,1.6795121997813243,0.0,0.014000000000000002,-9.5868,0.8310934858228466,0.9541912152050347,209.41185881011188,60.926450270041826
F2,greedy_mean,8,192.9647705078125,1.762567639627654,0.0,0.02,-9.5532,0.8286565984527631,0.950080150765191,248.34845281653105,57.18624548465014
F2,greedy_mean,9,193.22379455566406,1.731028611454471,0.0,0.014000000000000002,-9.6418,0.8334761429988342,0.9573844256295405,256.26375292949376,57.03851460404694
