seed,target,method,round,candidate_n,selected_n,init_pool_n,hv,best_dock,mean_selected_dock,threshold_rate,train_seconds,score_seconds,labeled_n,unlabeled_n,candidate_test_n,candidate_test_rmse,candidate_test_mae,candidate_test_r2,candidate_test_nll,candidate_test_spearman,candidate_test_kendall,candidate_test_cov1,candidate_test_cov2,candidate_test_mean_std,candidate_test_std_error_spearman,source_path,greedy_final_hv,greedy_round_hv,delta_vs_greedy_final_hv,delta_vs_greedy_round_hv
42,ESR2,qnehvi_mc,8,2000,100,500,192.18011474609372,-11.7,-8.385000000000002,0.01,229.53541869670156,9.246464386582376,1300,243651,1997,0.7883396719922445,0.6125832997504985,0.2740436836632463,1.17571625729981,0.5482777228818221,0.3926475013316893,0.6349524286429644,0.911867801702554,0.6852261109923982,0.2081177954381547,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,189.90835571289065,1.8861999511718466,2.271759033203068
42,ESR2,qnehvi_mc,9,2000,100,500,195.03927612304688,-11.7,-8.405000000000001,0.02,253.1212658695877,9.44044980034232,1400,241651,2000,0.7904006565738337,0.617502799987793,0.2881671458205264,1.1583712987338664,0.5269571282613803,0.3778684746207467,0.689,0.9435,0.7606022130548954,0.2228669530503134,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,189.92483520507807,4.745361328125,5.114440917968807
42,ESR2,qnehvi_mc,10,2000,100,500,195.61558532714844,-11.7,-8.5,0.02,265.1272116601467,9.18975706771016,1500,239651,2000,0.7723699488114446,0.5957947832107544,0.2879269593666194,1.1317921408685574,0.5509771173768359,0.3941144289502283,0.6965,0.949,0.7607874054014683,0.2086667966666991,runs/dockstring_full_nig/seed42/ESR2/qnehvi_mc/trajectory.csv,190.29391479492188,190.29391479492188,5.3216705322265625,5.3216705322265625
42,ESR2,qnparego_mc,1,2000,100,500,180.2934112548828,-11.2,-8.274999999999999,0.02,95.71334825828671,3.171657707542181,600,257651,1997,0.8161512164232592,0.6481670945539556,0.210415907165966,1.2174436352434823,0.4597985748477849,0.3272938178422883,0.7230846269404106,0.9684526790185278,0.875466278211797,0.0209436453331353,runs/dockstring_full_nig/seed42/ESR2/qnparego_mc/trajectory.csv,190.29391479492188,175.892822265625,-10.000503540039062,4.4005889892578125
42,ESR2,qnparego_mc,2,2000,100,500,183.51683044433597,-11.2,-8.123000000000001,0.0,128.2250071875751,3.4481536857783794,700,255651,2000,0.7767331624382539,0.6116934839725493,0.2838526196744748,1.1489080188677294,0.5219892922987287,0.374076846353987,0.7055,0.9655,0.8049972991347313,0.2222326501414998,runs/dockstring_full_nig/seed42/ESR2/qnparego_mc/trajectory.csv,190.29391479492188,177.9576873779297,-6.777084350585909,5.559143066406278
42,ESR2,qnparego_mc,3,2000,100,500,184.62745666503903,-11.3,-8.462,0.02,146.07214917242527,3.240121692419052,800,253651,1998,0.7772121711291211,0.6113213673726217,0.3012021966430879,1.1470597632295203,0.5491504820279838,0.3942658408043361,0.7292292292292293,0.9694694694694694,0.8311966895699143,0.2083342607693416,runs/dockstring_full_nig/seed42/ESR2/qnparego_mc/trajectory.csv,190.29391479492188,184.44923400878903,-5.666458129882841,0.17822265625
42,ESR2,qnparego_mc,4,2000,100,500,184.963623046875,-11.3,-7.627000000000001,0.0,43.65057675167918,3.396230146288872,900,251651,1998,0.8941222760012031,0.7113328330390326,0.0953928596136098,1.3437831886926332,0.4187889726065485,0.2935760442155399,0.7857857857857858,0.986986986986987,1.113235200221116,0.0367005365018436,runs/dockstring_full_nig/seed42/ESR2/qnparego_mc/trajectory.csv,190.29391479492188,187.2633514404297,-5.330291748046875,-2.2997283935546875
42,ESR2,qnparego_mc,5,2000,100,500,185.01678466796875,-11.3,-8.029000000000002,0.0,116.41426723822951,3.3723087832331657,1000,249651,1999,0.7835850798096876,0.610602621247376,0.2472506604139827,1.1298624299782003,0.4969777489182449,0.3570935832039507,0.7013506753376688,0.952976488244122,0.7717551760759397,0.272341427470492,runs/dockstring_full_nig/seed42/ESR2/qnparego_mc/trajectory.csv,190.29391479492188,188.90509033203125,-5.277130126953125,-3.8883056640625
42,ESR2,qnparego_mc,6,2000,100,500,185.0590667724609,-11.3,-8.301000000000002,0.01,192.0760350599885,3.0492541193962097,1100,247651,2000,0.7393901262420925,0.571308847141266,0.313367099892045,1.0700928435874335,0.5719583370948021,0.4138395977996223,0.6815,0.949,0.709494365632534,0.2328836510582441,runs/dockstring_full_nig/seed42/ESR2/qnparego_mc/trajectory.csv,190.29391479492188,189.0673828125,-5.234848022460966,-4.008316040039091
42,ESR2,qnparego_mc,7,2000,100,500,185.10743713378903,-11.3,-8.564,0.03,209.1581979542971,3.063596609979868,1200,245651,1998,0.7621935389809378,0.5941792218415468,0.3230280663313248,1.1119790037232613,0.5646272875595562,0.4088161238142407,0.6786786786786787,0.9444444444444444,0.7164079037544367,0.2483142946420874,runs/dockstring_full_nig/seed42/ESR2/qnparego_mc/trajectory.csv,190.29391479492188,189.76129150390625,-5.186477661132841,-4.653854370117216
